title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Attention Shoppers,2000-09-21,0,0,1,1.0,88,288116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Chippendales Murder,2000-11-07,0,0,1,2.0,89,284183,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dogwoman: A Grrrl's Best Friend,2000-01-01,0,0,1,5.0,95,282986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Café Olé,2000-09-24,0,0,1,2.0,92,281562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Genie Gets Her Wish,2000-08-02,0,0,1,10.0,84,281325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Expecting Mercy,2000-03-31,0,0,1,2.0,82,280749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Crippled Lamb,2000-12-09,0,0,1,5.0,45,278846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Better Housekeeping,2000-11-11,0,0,1,1.0,90,277724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Beach,2000-06-07,0,0,1,2.0,78,277073,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Satan in the Suburbs,2000-01-01,0,0,1,5.0,0,276456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Foghat: The Millennium Tour,2000-01-01,0,0,1,7.0,78,276452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Of Civil Wrongs and Rights,2000-06-07,0,0,1,10.0,60,274646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sixty Cups of Coffee,2000-03-01,0,0,1,9.0,8,273081,,,,,,,,,,,,,,,,,,,
The Highwayman,2000-01-01,0,0,1,6.0,94,272452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Weekend am Wannsee,2000-05-14,0,0,1,6.0,30,269760,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Easter in Bunnyland,2000-01-01,0,0,1,6.0,50,268781,,,,,,,,,,,,,,,,,,,
Zitlover,2000-08-07,0,0,1,5.0,11,268175,,,,,,,,,,,,,,,,,,,
H.R. Pukenshette,2000-12-02,0,0,1,10.0,12,268079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monopoly Men: Federal Reserve Fraud,2000-03-01,0,0,1,9.0,0,267525,,,,,,,,,,,,,,,,,,,
Death of a Salesman,2000-01-09,0,0,1,8.0,175,265760,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Photosynthesis,2000-04-19,0,0,1,9.0,58,265604,,,,,,,,,,,,,,,,,,,
Prime luci dell'alba,2000-04-05,0,0,1,6.0,0,263083,,,,,,,,,,,,,,,,,,,
Further,2000-10-01,0,0,1,6.0,60,261859,,,,,,,,,,,,,,,,,,,
Twilight: Los Angeles,2000-09-29,0,0,1,8.0,76,261554,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Brenner: Back with a Vengeance!,2000-02-19,0,0,1,7.0,60,261376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Prince's Manuscript,2000-03-31,0,0,1,10.0,106,260559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.Q. Dudettes,2000-01-06,0,0,1,3.0,109,259326,,,,,,,,,,,,,,,,,,,
101 Ways (The Things a Girl Will Do to Keep Her Volvo),2000-01-01,0,0,1,5.0,100,256112,,,,,,,,,,,,,,,,,,,
King of the Jews,2000-03-14,0,0,1,6.0,18,255854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dreamers,2000-06-09,0,0,1,2.0,93,255527,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mullitt,2000-01-20,0,0,1,5.0,21,255203,,,,,,,,,,,,,,,,,,,
I Was Possessed by God,2000-01-01,0,0,1,0.5,30,254506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The True Story of the Bridge on the River Kwai,2000-09-26,0,0,1,8.0,93,254081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mary and Rhoda,2000-02-07,0,0,1,2.0,86,252724,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
The Ralph Stanley Story,2000-01-01,0,0,1,10.0,82,252561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York City Hackers,2000-12-01,0,0,1,2.5,30,251847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mr. Boogie,2000-01-02,0,0,1,2.0,0,251156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
After the Rain,2000-01-01,0,0,1,6.0,87,250871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Run the Wild Fields,2000-03-05,0,0,1,7.0,101,250399,,,,,,,,,,,,,,,,,,,
Message in a Cell Phone,2000-01-01,0,0,1,0.5,85,248120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cora Unashamed,2000-10-24,0,0,1,7.0,93,247528,,,,,,,,,,,,,,,,,,,
Anaknya Sazali,2000-06-29,0,0,1,10.0,0,247154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wild Grizzly,2000-01-01,0,0,1,4.5,101,246822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banned! In America V: The Final Chapter,2000-01-11,0,0,1,3.0,0,246233,,,,,,,,,,,,,,,,,,,
Hit & Run,2000-08-04,0,0,1,7.0,45,245744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don't Panic: The Dad's Army Story,2000-05-27,0,0,1,6.0,49,241319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Falstaff,2000-07-06,0,0,1,8.0,139,240782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thin Air,2000-09-12,0,0,1,5.0,95,235090,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saamuel's Internet,2000-05-18,0,0,1,6.0,29,230888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chick Corea & Friends: Live - Remembering Bud Powell,2000-02-22,0,0,1,6.0,0,230842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Pavilion,2000-04-01,0,0,1,10.0,94,229128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Enemies of Laughter,2000-11-10,0,0,1,6.0,90,229126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Slasher,2000-10-30,0,0,1,1.0,93,227611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radio Free Steve,2000-01-12,0,0,1,5.0,82,226024,,,,,,,,,,,,,,,,,,,
Die Prüfung,2000-01-01,0,0,1,5.0,18,225386,,,,,,,,,,,,,,,,,,,
Never Look Back,2000-03-31,0,0,1,2.0,89,221888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alone with a Stranger,2000-05-31,0,0,1,4.0,93,221841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Perfect Tenant,2000-07-24,0,0,1,1.0,93,220946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Dogwoman: Dead Dog Walking,2000-04-09,0,0,1,4.0,98,220489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Passion's Obsession,2000-05-30,0,0,1,10.0,78,219785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
Table One,2000-01-01,0,0,1,4.0,90,218188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death Row Uncut,2000-07-11,0,0,1,7.0,120,217566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stalled,2000-01-01,0,0,1,5.0,96,217175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warpath,2000-01-01,600000,0,1,2.0,90,214988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perilous,2000-01-01,0,0,1,5.0,95,214684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Chill Out,2000-09-08,0,0,1,1.0,89,214246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Low Self-Esteem Girl,2000-02-17,0,0,1,2.0,96,214235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surrender,2000-06-13,0,0,1,1.0,94,214014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Borderline Normal,2000-12-01,0,0,1,2.0,85,213914,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loveblind,2000-01-25,0,0,1,1.0,99,213867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wishbone,2000-09-09,0,0,1,5.0,97,213792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dead 7,2000-01-01,0,0,1,2.0,78,213770,,,,,,,,,,,,,,,,,,,
Assassin Swordsman,2000-01-06,0,0,1,6.0,120,213360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angst,2000-08-30,0,0,1,2.0,86,212808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Baby Luv,2000-11-01,0,0,1,10.0,0,212489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Club 7: Christmas Special,2000-12-24,0,0,1,5.0,50,211551,,,,,,,,,,,,,,,,,,,
Delusions in Modern Primitivism,2000-06-25,0,0,1,8.0,17,210839,,,,,,,,,,,,,,,,,,,
Love Her Madly,2000-01-01,0,0,1,1.0,92,209356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Scorn,2000-09-20,0,0,1,6.0,91,208910,,,,,,,,,,,,,,,,,,,
The Turandot Project,2000-09-11,0,0,1,7.0,87,207541,,,,,,,,,,,,,,,,,,,
Luminarias,2000-05-05,1000000,428535,1,1.0,100,207490,,,,,,,,,,,,,,,,,,,
Marianne Faithfull: Dreaming My Dreams,2000-11-21,0,0,1,8.0,90,206204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Coen Brothers,2000-11-01,30522,0,1,8.0,42,203929,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Partners,2000-07-20,0,0,1,4.5,90,203244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Blackwood Evil,2000-03-26,0,0,1,3.0,85,203009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Photographer,2000-04-15,0,0,1,5.0,91,200919,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wannabes,2000-06-29,0,0,1,6.0,110,200667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Georg, Piece by Piece",2000-01-01,0,0,1,10.0,55,198748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kog-Head and Meatus,2000-01-01,0,0,1,8.0,9,197817,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home: The Horror Story,2000-01-01,0,0,1,3.0,0,194150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Ritenour and Friends - Live from the Cocoanut Grove,2000-01-11,0,0,1,10.0,118,192816,,,,,,,,,,,,,,,,,,,
Die blauen und die grauen Tage,2000-05-29,0,0,1,0.5,89,184210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Demon Within,2000-10-27,0,0,1,1.0,101,182510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
First Person Plural,2000-12-18,0,0,1,6.0,60,180016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taking Wing,2000-07-05,0,0,1,4.0,90,178582,,,,,,,,,,,,,,,,,,,
Coffee & Donuts,2000-06-22,400,0,1,10.0,90,178008,,,,,,,,,,,,,,,,,,,
Time Demons 2: In the Samurais Claws,2000-06-05,0,0,1,4.0,115,168195,,,,,,,,,,,,,,,,,,,
Bruce Lee in G.O.D.,2000-11-25,0,0,1,6.0,90,167005,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Code Name: Phoenix,2000-03-02,0,0,1,4.0,90,166868,,,,,,,,,,,,,,,,,,,
Solid Cover,2000-01-01,0,0,1,2.0,97,163537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Push,2000-01-01,0,0,1,8.0,69,163120,,,,,,,,,,,,,,,,,,,
Partners in Crime,2000-01-07,0,0,1,4.0,90,162020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Divertimento,2000-10-22,0,0,1,10.0,93,161753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Secret Society,2000-10-29,0,4275,1,2.0,92,161080,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sheryl Crow: Rockin' the Globe Live,2000-01-04,0,0,1,6.0,83,161034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amour Infinity: A Brooklyn Love Story,2000-11-13,0,0,1,5.0,85,160346,,,,,,,,,,,,,,,,,,,
"First, Last and Deposit",2000-04-16,0,0,1,2.0,92,159178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shutterspeed,2000-01-01,0,0,1,6.0,86,158323,,,,,,,,,,,,,,,,,,,
Gloria Estefan - Live in Atlantis,2000-05-12,0,0,1,5.0,60,154373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Adventure,2000-05-08,0,0,1,10.0,8,154216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All Saints Day,2000-10-18,0,0,1,10.0,82,150627,,,,,,,,,,,,,,,,,,,
Johnny Cash: Half Mile a Day,2000-01-29,0,0,1,10.0,95,150562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Uncles,2000-09-11,0,0,1,1.0,0,148258,,,,,,,,,,,,,,,,,,,
The Screaming,2000-01-01,0,0,1,5.0,0,148153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blood Red Planet,2000-07-31,0,0,1,6.0,81,144086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Haunted: Caught on Tape,2000-07-28,0,0,1,9.0,135,143273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Labor Pains,2000-11-07,0,0,1,2.0,89,142327,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Thin Blue Lie,2000-08-13,0,0,1,6.0,97,141003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nuyorican Dream,2000-01-20,0,0,1,1.0,82,138512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Waterkeepers,2000-02-23,0,0,1,10.0,48,138498,,,,,,,,,,,,,,,,,,,
The New Adventures of Spin and Marty: Suspect Behavior,2000-08-13,0,0,1,10.0,88,136933,,,,,,,,,,,,,,,,,,,
Mi amigo el trampas,2000-01-01,0,0,1,5.0,90,134424,,,,,,,,,,,,,,,,,,,
Masters of Stone V,2000-01-01,0,0,1,10.0,55,132970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Body and Soul,2000-09-01,0,0,1,2.0,95,132785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dope Case Pending,2000-07-02,0,0,1,5.0,0,131858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wild Blue,2000-10-26,0,0,1,7.0,99,127503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Cars: Live - Musikladen 1979,2000-01-01,0,0,1,7.0,46,127339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shirley Bassey: Divas Are Forever,2000-11-21,0,0,1,6.0,90,126775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamlet,2000-12-10,0,0,1,1.0,178,125705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BookWars,2000-03-11,0,0,1,5.0,79,125695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hellhounds on My Trail: The Afterlife of Robert Johnson,2000-02-28,0,0,1,6.0,54,123277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tribute to Alfred Lepetit,2000-02-16,0,0,1,1.0,9,122841,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Witch Madness,2000-03-07,0,0,1,6.0,9,122826,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Upgrade,2000-10-12,0,0,1,5.0,14,122810,,,,,,,,,,,,,,,,,,,
Unshackled,2000-01-01,0,0,1,4.0,0,120659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Three Stooges - Simply Hilarious,2000-01-01,0,0,1,6.0,70,119871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anna and the King,2000-01-01,0,0,1,6.0,50,116927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
That Time,2000-01-01,0,0,1,1.0,20,114460,,,,,,,,,,,,,,,,,,,
Rough for Theatre I,2000-01-01,0,0,1,4.0,17,114457,,,,,,,,,,,,,,,,,,,
When It Was a Game 3,2000-07-17,0,0,1,9.0,57,112396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biyaheng Langit,2000-10-25,0,0,1,2.0,91,111646,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Price of Air,2000-09-29,0,0,1,2.0,73,108825,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me Volvieron Asesino,2000-01-01,0,0,1,5.0,0,108400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baby,2000-10-08,0,0,1,4.0,93,108311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Pursuit of Function,2000-01-01,0,0,1,5.0,0,108219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiss [2000] The Last Kiss,2000-06-27,0,0,1,8.0,85,105608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tom Jones - The Utimate Collection,2000-01-01,0,0,1,7.0,120,103220,,,,,,,,,,,,,,,,,,,
